id,name,catchment-area,easting,northing,latitude,longitude,river,location,station-level,measuring-authority-id,measuring-authority-station-id,hydrometric-area,opened,closed,station-type,bankfull-flow,structurefull-flow,sensitivity,nrfa-mean-flow,nrfa-peak-flow,feh-pooling,feh-qmed,feh-neither,nhmp,benchmark,live-data,eflag,historic-droughts,marius,outlook-analogues,outlook-esp,factors-affecting-runoff,gdf-start-date,gdf-end-date,gdf-mean-flow,gdf-min-flow,gdf-first-date-of-min,gdf-last-date-of-min,gdf-max-flow,gdf-first-date-of-max,gdf-last-date-of-max,gdf-q95-flow,gdf-q70-flow,gdf-q50-flow,gdf-q10-flow,gdf-q05-flow,gdf-base-flow-index,gdf-day-count,gdf-flow-count,gdf-percent-complete,peak-flow-start-date,peak-flow-end-date,qmed,minimum-altitude,10-percentile-altitude,50-percentile-altitude,90-percentile-altitude,maximum-altitude,saar-1941-1970,saar-1961-1990,lcm2000-woodland,lcm2000-arable-horticultural,lcm2000-grassland,lcm2000-mountain-heath-bog,lcm2000-urban,lcm2007-woodland,lcm2007-arable-horticultural,lcm2007-grassland,lcm2007-mountain-heath-bog,lcm2007-urban,high-perm-bedrock,moderate-perm-bedrock,low-perm-bedrock,mixed-perm-bedrock,high-perm-superficial,low-perm-superficial,mixed-perm-superficial,propwet,bfihost,farl,dpsbar,sprhost,rmed-1d,rmed-2d,rmed-1h,ldp,dplbar,altbar,aspbar,aspvar,ihdtm-height,ihdtm-catchment-area,mean-flood-plain-depth,mean-flood-plain-location,mean-flood-plain-extent,urbext-1990,urbconc-1990,urbloc-1990,urbext-2000,urbconc-2000,urbloc-2000,data-summary
47018,Thrushel at Hayne Bridge,57.6,241625,86663,50.65805,-4.24201,Thrushel,Hayne Bridge,67.0,EA-DC,SX48F012,47,01/01/1988,,VA,25.8,,80.0,True,False,False,True,False,False,False,True,False,False,False,False,False,N,01/01/1989,30/09/2021,1.367,0.0,20/07/1989,10/09/1989,27.1,24/11/2006,24/11/2006,0.05,0.254,0.583,3.583,5.25,0.38,11961.0,11961.0,100.0,,,,68.0,108.3,164.5,237.2,340.5,1263.0,1163.0,0.1427,0.168,0.667,,0.0219,0.1251,0.3612,0.5039,0.0039,0.0053,,,1.0,,0.1034,,0.0852,0.5,0.42,0.999,93.8,38.49,40.2,51.9,12.1,19.18,10.63,169.0,253.0,0.2,68.0,57.77,0.521,0.838,0.0434,0.0,,,0.0013,,,gdf;gmf;cmr;cdr;cdr-d
47021,Kensey at Launceston Newport,33.43,233003,85110,50.64169,-4.36318,Kensey,Launceston Newport,,EA-DC,12N02,47,2002-06,,VA,,,,True,True,True,True,False,False,False,True,False,False,False,False,False,,19/06/2002,30/09/2021,0.878,0.033,04/10/2002,04/10/2002,13.5,22/12/2012,22/12/2012,0.103,0.256,0.486,2.07,2.8,0.57,7044.0,7044.0,100.0,19/06/2002,,13.8,66.2,114.6,165.0,218.2,271.5,1273.0,1298.0,0.0789,0.2345,0.6302,,0.0512,0.0996,0.3361,0.513,0.0124,0.0389,,,1.0,,,,,0.5,0.584,0.998,101.3,32.41,41.4,56.7,12.4,16.03,8.33,166.0,64.0,0.23,66.4,34.83,0.256,0.706,0.0218,0.0209,0.719,0.355,0.0174,0.788,0.258,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
47022,Tory Brook at Newnham Park,15.72,255154,57654,50.40087,-4.03947,Tory Brook,Newnham Park,,EA-DC,S11512_FW,47,1979-04,,VA,,,,True,True,True,True,False,False,False,True,False,False,False,False,False,,05/04/1979,30/09/2021,0.543,0.057,16/07/2018,16/07/2018,5.38,27/12/1979,27/12/1979,0.14,0.304,0.439,1.03,1.29,0.63,15520.0,8044.0,51.83,05/05/1979,,6.649,22.5,84.9,176.3,278.4,411.9,1454.0,1403.0,0.1746,0.0955,0.2725,0.0035,0.0237,0.2167,0.1514,0.3349,0.2531,0.0321,,,1.0,,0.1486,,0.0248,0.48,0.431,0.942,106.0,44.18,46.2,59.5,12.5,9.33,4.86,180.0,208.0,0.46,22.5,13.43,0.225,1.015,0.0232,0.0122,0.31,1.124,0.0141,0.586,1.255,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
48004,Warleggan at Trengoffe,25.3,215951,67373,50.47721,-4.59532,Warleggan,Trengoffe,70.3,EA-DC,SX16F060,48,01/01/1969,,CC,40.8,43.0,10.0,True,True,True,True,False,True,True,True,True,True,True,True,True,N,21/09/1969,30/09/2021,0.874,0.101,27/08/1976,27/08/1976,12.5,27/12/1979,27/12/1979,0.201,0.391,0.626,1.86,2.37,0.69,19003.0,19003.0,100.0,22/09/1969,,9.957,70.6,148.8,232.7,262.8,307.6,1515.0,1445.0,0.1265,0.0737,0.751,0.0147,0.0276,0.0729,0.1735,0.6076,0.136,0.0022,,,1.0,,,0.1515,,0.45,0.499,0.978,93.8,35.7,44.2,63.4,12.2,12.54,6.1,219.0,206.0,0.2,70.6,25.26,0.417,1.14,0.035,0.0014,,,0.0025,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
48005,Kenwyn at Truro,19.1,181975,45030,50.2649,-5.06056,Kenwyn,Truro,7.2,EA-DC,SW84F054,48,01/01/1968,,CC,23.9,27.6,20.0,True,True,False,True,False,True,False,True,True,True,False,True,True,N,01/10/1968,30/09/2021,0.384,0.02,22/08/1976,22/08/1976,6.62,27/01/1988,27/01/1988,0.056,0.125,0.232,0.911,1.21,0.66,19358.0,19358.0,100.0,31/10/1968,,5.666,8.3,46.8,85.6,117.2,146.5,1107.0,1100.0,0.06,0.3967,0.467,,0.0763,0.0755,0.5548,0.2969,0.0126,0.0603,,,1.0,,,,0.0753,0.42,0.601,0.988,90.4,32.62,36.0,49.2,11.0,8.47,4.82,83.0,114.0,0.19,14.3,19.02,0.106,0.625,0.0091,0.0282,0.842,0.474,0.0321,0.938,0.498,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
48006,Cober at Helston County Bridge,37.5,165543,27359,50.09995,-5.27984,Cober,Helston County Bridge,4.5,EA-DC,S20599_FW,48,01/01/1968,,VA,11.5,,,True,True,False,True,False,False,False,True,False,False,False,False,False,PGI,01/11/1968,30/09/2021,1.032,0.03,09/09/1976,09/09/1976,11.46,27/12/1979,27/12/1979,0.181,0.411,0.727,2.3,2.969,0.73,19327.0,11962.0,61.893,01/10/1968,,5.53,7.1,71.4,146.2,192.1,250.3,1207.0,1209.0,0.0771,0.2098,0.665,0.0003,0.0478,0.091,0.4437,0.4052,0.0311,0.0289,,,1.0,,,,0.1963,0.44,0.672,0.979,74.7,17.13,41.7,53.6,11.5,13.49,7.62,138.0,189.0,0.2,7.1,40.3,0.288,0.884,0.0334,0.0172,0.751,0.316,0.0182,0.799,0.333,gdf;ndf;gmf;nmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
48007,Kennal at Ponsanooth,26.5,176228,37642,50.19641,-5.13671,Kennal,Ponsanooth,13.6,EA-DC,SW73F053,48,01/01/1968,,C,42.1,43.0,38.7,True,True,True,True,False,False,False,True,False,False,False,False,False,SRPGI,30/09/1968,30/09/2021,0.521,0.027,10/08/1990,29/07/1992,6.06,01/01/2003,01/01/2003,0.087,0.189,0.326,1.23,1.642,0.66,19359.0,19327.0,99.835,01/10/1968,,4.28,11.6,118.3,164.8,209.3,250.3,1293.0,1294.0,0.0762,0.2112,0.6351,,0.0466,0.0835,0.3708,0.4738,0.0154,0.0234,,,1.0,,,,0.1587,0.44,0.736,0.867,65.7,8.63,43.7,57.1,11.6,11.3,6.37,162.0,77.0,0.24,12.0,26.89,0.197,0.946,0.0258,0.0142,0.602,0.639,0.0106,0.703,0.567,gdf;ndf;gmf;nmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
48008,St Austell at Molingey,29.9,200707,49476,50.31146,-4.80041,St Austell,Molingey,11.5,EA-DC,18A08,48,01/01/1971,,FL,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,GI,23/07/2004,30/09/2021,0.839,0.073,04/09/2018,04/09/2018,5.36,22/12/2012,22/12/2012,0.198,0.469,0.644,1.66,2.18,0.75,6279.0,6278.0,99.984,,,,14.1,48.6,115.9,246.7,304.9,1297.0,1272.0,0.1362,0.1445,0.3522,0.0017,0.1355,0.1275,0.2489,0.2816,0.2023,0.1332,,,1.0,,,,0.0905,0.45,0.601,0.961,111.0,30.49,42.1,56.6,11.4,10.52,5.19,137.0,152.0,0.27,14.1,30.25,0.39,0.792,0.0343,0.0693,0.741,0.842,0.0734,0.802,0.843,gdf;gmf;cmr;cdr;cdr-d
48009,St Neot at Craigshill Wood,22.7,218436,65995,50.4656,-4.55967,St Neot,Craigshill Wood,70.5,EA-DC,SX16F062,48,01/01/1971,,CC,,32.0,12.1,True,True,True,True,False,False,False,True,False,False,False,False,False,SRPE,16/03/1971,30/09/2021,0.724,0.064,26/08/1976,27/08/1976,13.2,27/12/1979,27/12/1979,0.204,0.41,0.587,1.25,1.69,0.68,18462.0,18462.0,100.0,10/03/1971,,8.465,70.3,151.8,254.5,280.4,339.9,1612.0,1511.0,0.1191,0.0807,0.5936,0.0275,0.038,0.0665,0.2783,0.4758,0.0289,0.0024,,,1.0,,,0.1841,,0.45,0.463,0.982,78.8,39.93,45.0,64.0,12.2,13.43,7.24,230.0,187.0,0.32,70.3,22.97,0.258,0.972,0.0226,0.0034,,,0.0023,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
48010,Seaton at Trebrownbridge,39.1,229956,59471,50.41044,-4.39454,Seaton,Trebrownbridge,26.6,EA-DC,SX25F064,48,01/01/1972,,CC,65.9,37.5,13.6,True,True,False,False,True,False,False,True,False,False,False,False,False,GIN,01/10/1957,30/09/2021,1.069,0.128,26/08/1976,26/08/1976,13.2,22/12/2012,22/12/2012,0.228,0.453,0.746,2.36,2.97,0.72,23376.0,19358.0,82.811,02/08/1972,,6.7,25.1,71.9,120.4,237.4,366.2,1398.0,1325.0,0.0702,0.3115,0.5463,0.002,0.0652,0.0805,0.3943,0.4803,0.0087,0.0355,,,1.0,,,0.0011,0.096,0.48,0.59,0.993,107.6,30.67,42.2,56.5,11.9,15.42,7.21,136.0,172.0,0.21,25.1,38.57,0.24,0.932,0.0202,0.0155,0.595,1.387,0.0167,0.747,1.332,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
48801,Cober at Trenear,26.53,167570,31120,50.13451,-5.25383,Cober,Trenear,,EA-DC,SW63F042,48,1988-01,,TP,,,,True,True,False,True,False,False,False,True,False,False,False,False,False,,07/01/1988,30/09/2021,0.471,0.0,07/08/1989,07/08/1989,5.25,27/01/1988,27/01/1988,0.068,0.177,0.325,1.066,1.36,0.73,12321.0,12195.0,98.977,07/01/1988,,2.355,109.3,130.1,160.0,202.5,250.3,1260.0,1266.0,0.0651,0.2147,0.7007,0.0004,0.0191,0.0835,0.4331,0.4444,0.0367,0.0021,,,1.0,,,,0.2414,0.44,0.671,0.976,65.0,14.88,42.4,55.1,11.6,8.22,4.32,162.0,186.0,0.17,109.3,26.5,0.29,0.755,0.0348,0.0035,,,0.004,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
48803,Carnon at Bissoe,33.62,177440,41280,50.22954,-5.12189,Carnon,Bissoe,,EA-DC,SW74F056,48,1994-10,,FV,,,,True,True,False,True,False,False,False,True,False,False,False,False,False,,27/10/1994,30/09/2020,0.839,0.132,07/10/2011,20/10/2011,7.11,01/01/2003,01/01/2003,0.229,0.391,0.571,1.905,2.44,0.8,9471.0,9471.0,100.0,27/10/1994,,4.687,9.1,55.2,99.0,163.9,233.9,1166.0,1161.0,0.0566,0.198,0.6363,0.0007,0.1043,0.1125,0.3697,0.4196,0.0323,0.0646,,,1.0,,,,0.06,0.42,0.623,0.984,84.6,27.03,39.3,52.1,11.2,9.42,5.22,103.0,90.0,0.23,9.4,33.62,0.243,0.807,0.0214,0.0341,0.55,1.007,0.0258,0.682,1.023,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
49002,Hayle at St Erth,47.6,154881,34171,50.1568,-5.43303,Hayle,St Erth,7.0,EA-DC,SW53F051,49,01/01/1957,,CC,21.3,22.8,7.3,True,True,True,True,False,False,False,True,False,False,False,False,False,GI,01/10/1957,30/09/2021,1.002,0.137,29/08/1976,29/08/1976,8.62,01/01/2003,01/01/2003,0.234,0.429,0.694,2.23,2.8,0.83,23376.0,19939.0,85.297,01/02/1957,,4.784,6.6,40.4,77.2,127.7,206.6,1050.0,1076.0,0.0887,0.4027,0.4442,0.0033,0.0603,0.0811,0.593,0.2773,0.041,0.0068,,,1.0,,,,0.0835,0.44,0.642,0.977,61.2,25.57,38.1,47.3,11.2,15.77,7.85,80.0,267.0,0.19,6.7,48.58,0.26,0.738,0.0267,0.0144,0.442,0.965,0.0079,0.67,0.998,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
